Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003493,Male,Yes,2,Graduate,Yes,5935,0,133,360,1,Urban,Y
LP003494,Female,Yes,3+,Not Graduate,No,2920,16,87,360,1,Semiurban,Y
LP003495,Male,No,2,Graduate,No,2717,0,60,360,1,Urban,Y
LP003496,Male,No,0,Graduate,Yes,8624,0,150,360,1,Urban,Y
LP003497,Male,Yes,0,Not Graduate,No,6500,0,105,360,1,Urban,Y
LP003498,Male,Yes,1,Graduate,No,12876,0,405,360,1,Rural,N
LP003499,Female,Yes,0,Graduate,No,2425,2340,143,360,0,Urban,N
LP003500,Male,Yes,2,Graduate,No,3750,0,100,480,1,Semiurban,Y
LP003501,Male,Yes,0,Graduate,No,10047,0,,360,1,Urban,Y
LP003502,Male,No,0,Graduate,,1926,1851,50,360,1,Semiurban,Y
LP003503,Female,Yes,1,Graduate,No,2213,1125,,,0,Rural,N
LP003504,Male,Yes,1,Graduate,No,10416,0,187,360,1,Semiurban,Y
LP003505,Male,Yes,1,Graduate,No,7142,0,138,360,1,Semiurban,Y
LP003506,Male,Yes,0,Graduate,No,3660,5064,187,180,1,Rural,Y
LP003507,Male,Yes,0,Not Graduate,No,7901,1833,180,360,1,Semiurban,Y
LP003508,Female,No,0,Graduate,No,4707,1993,148,360,,Urban,Y
LP003509,Male,Yes,2,Not Graduate,No,37719,0,152,360,1,Rural,N
LP003510,Male,Yes,0,Graduate,,7333,8333,175,360,1,Urban,Y
LP003511,Male,No,2,Not Graduate,No,3466,1210,130,360,1,Rural,Y
LP003512,Female,No,3+,Graduate,No,4652,0,110,360,1,Semiurban,Y
LP003513,Male,Yes,0,Not Graduate,No,3539,1376,55,360,0,Semiurban,Y
LP003514,Male,No,0,Not Graduate,No,3340,1710,150,360,1,Semiurban,Y
LP003515,Male,No,0,Graduate,,2769,1542,190,360,1,Rural,Y
LP003516,Male,Yes,2,Graduate,Yes,2309,1255,125,360,,Rural,Y
LP003517,Female,Yes,,Graduate,No,1958,1456,60,360,1,Rural,Y
LP003518,Male,Yes,0,Not Graduate,No,3948,1733,149,360,1,Rural,Y
LP003519,Male,Yes,2,Not Graduate,No,2483,2466,90,180,0,Urban,N
LP003520,Male,Yes,3+,Graduate,,7085,0,84,360,,Rural,N
LP003521,Female,No,0,Graduate,,3859,0,96,480,,Urban,Y
LP003522,Male,No,3+,Graduate,No,4301,0,118,360,1,Urban,Y
LP003523,Male,No,0,Graduate,Yes,3708,2569,173,360,1,Semiurban,Y
LP003524,Male,Yes,1,Graduate,No,4354,0,136,120,1,Semiurban,Y
LP003525,Male,Yes,0,Graduate,No,8334,0,160,360,1,Semiurban,Y
LP003526,Female,Yes,1,Graduate,No,2083,4083,160,360,1,Semiurban,N
LP003527,Male,Yes,2,Graduate,No,7740,0,128,360,1,Rural,N
LP003528,Male,Yes,0,Graduate,No,3015,2188,153,360,1,Urban,Y
LP003529,Male,No,0,Graduate,No,5191,0,132,360,0,Semiurban,N
LP003530,Female,Yes,3+,Not Graduate,No,4166,0,98,360,1,Rural,N
LP003531,Male,No,1,Graduate,No,6000,0,140,360,1,Rural,N
LP003532,Male,No,2,Graduate,No,2947,1664,70,360,1,Urban,Y
LP003533,Male,Yes,0,Graduate,No,16692,0,110,180,1,Semiurban,Y
LP003534,Male,Yes,0,Graduate,No,210,2917,98,360,1,Semiurban,Y
LP003535,Female,Yes,2,Not Graduate,Yes,4333,2451,110,180,1,Urban,Y
LP003536,Male,No,0,Graduate,No,3450,2079,162,360,1,Semiurban,Y
LP003537,Male,Yes,0,Graduate,No,2653,1500,113,360,1,Urban,Y
LP003538,Male,Yes,2,Graduate,No,4691,0,100,360,1,Urban,Y
LP003539,Female,Yes,0,Graduate,No,2500,0,93,360,1,Rural,N
LP003540,Male,No,0,Graduate,No,5532,4648,162,360,1,Semiurban,Y
LP003541,Male,No,3+,Not Graduate,No,16525,1014,150,360,0,Rural,N
LP003542,Male,Yes,0,Graduate,No,6700,1750,230,360,1,Rural,Y
LP003543,Male,No,1,Graduate,No,2873,1872,132,360,1,Urban,N
LP003544,Female,Yes,0,Graduate,No,16667,2250,86,360,1,Rural,N
LP003545,Male,Yes,0,Graduate,Yes,2947,1603,,360,1,Urban,Y
LP003546,Male,No,3+,Graduate,No,4350,0,154,180,0,Semiurban,Y
LP003547,Male,Yes,0,Graduate,No,3095,0,113,360,,Rural,Y
LP003548,Female,Yes,2,Graduate,No,2083,3150,128,360,1,Urban,Y
LP003549,Male,Yes,0,Graduate,No,10833,0,234,360,1,Rural,Y
LP003550,Male,No,1,Not Graduate,No,8333,0,246,360,1,Semiurban,Y
LP003551,Male,No,1,Graduate,No,1958,2436,131,360,1,Semiurban,Y
LP003552,Male,Yes,3+,Graduate,No,3547,0,80,360,1,Urban,N
LP003553,Female,Yes,0,Not Graduate,Yes,18333,0,500,360,0,Semiurban,N
LP003554,Male,No,2,Graduate,No,4583,2083,160,360,1,Rural,Y
LP003555,Male,No,2,Graduate,No,2435,0,75,180,1,Urban,Y
LP003556,Male,No,2,Graduate,No,2699,2785,96,,1,Rural,Y
LP003557,Female,No,2,Not Graduate,No,5333,1131,186,360,1,Rural,N
LP003558,Male,Yes,1,Graduate,No,3691,0,110,360,1,Rural,Y
LP003559,Male,No,2,Not Graduate,Yes,17263,0,225,480,0,Semiurban,N
LP003560,Male,Yes,0,Graduate,No,3597,2157,119,360,1,Semiurban,Y
LP003561,Male,Yes,3+,Graduate,No,3326,913,105,360,1,Rural,Y
LP003562,Female,Yes,0,Not Graduate,Yes,2600,1700,107,300,1,Urban,Y
LP003563,Male,No,0,Graduate,No,4625,2857,111,180,1,Rural,N
LP003564,Male,No,2,Not Graduate,No,2895,0,95,360,1,Semiurban,Y
LP003565,Male,Yes,1,Graduate,Yes,6283,4416,209,360,1,Semiurban,N
LP003566,Female,Yes,2,Graduate,No,645,3683,113,360,1,Rural,Y
LP003567,Female,Yes,1,Graduate,No,3159,0,100,360,1,Rural,Y
LP003568,Male,No,2,Graduate,Yes,4865,5624,208,360,0,Semiurban,N
LP003569,Male,No,0,Graduate,No,4050,5302,138,360,1,Semiurban,Y
LP003570,Female,No,0,Not Graduate,Yes,3814,1483,124,480,0,Urban,N
LP003571,Male,Yes,1,Graduate,No,3510,4416,243,360,0,Urban,N
LP003572,Female,Yes,0,Graduate,Yes,20833,6667,480,360,,Rural,N
LP003573,Male,Yes,0,Graduate,No,3583,0,96,180,1,Semiurban,Y
LP003574,Female,Yes,0,Graduate,No,2479,3013,188,360,1,Semiurban,N
LP003575,Male,Yes,1,Graduate,No,13262,0,40,360,1,Semiurban,Y
LP003576,Male,Yes,0,Graduate,No,3598,1287,100,360,1,Semiurban,Y
LP003577,Male,Yes,0,Not Graduate,No,6065,2004,250,300,0,Rural,N
LP003578,Male,No,1,Graduate,No,3283,2035,148,360,,Rural,Y
LP003579,Female,Yes,0,Graduate,No,2130,6666,70,360,1,Rural,Y
LP003580,Male,Yes,0,Graduate,No,5815,3666,311,180,1,Rural,Y
LP003581,Male,Yes,0,Graduate,No,3466,3428,150,360,1,Rural,Y
LP003582,Male,Yes,2,Graduate,No,2031,1632,113,360,1,Semiurban,N
LP003583,Female,Yes,1,Not Graduate,No,3074,1800,123,360,1,Urban,N
LP003584,Male,Yes,0,Graduate,No,4683,1915,185,360,1,Semiurban,Y
LP003585,Male,No,2,Not Graduate,No,3400,0,95,360,1,Rural,Y
LP003586,Male,Yes,0,Graduate,,2192,1742,45,360,1,Semiurban,N
LP003587,Male,Yes,0,Graduate,No,2500,0,55,360,1,Rural,Y
LP003588,Female,No,0,Graduate,No,5677,1424,100,,1,Urban,Y
LP003589,Male,Yes,1,Not Graduate,No,7948,7166,480,360,,Semiurban,Y
LP003590,Male,No,0,Graduate,No,4680,2087,,360,1,Urban,N
LP003591,Male,Yes,1,Not Graduate,No,17500,0,400,360,1,Semiurban,Y
LP003592,Female,Yes,2,Graduate,No,3775,0,110,360,0,Semiurban,Y
LP003593,Female,Yes,0,Graduate,No,5285,1430,161,180,1,Urban,N
LP003594,Male,Yes,0,Graduate,No,2679,1302,94,360,1,Urban,Y
LP003595,Male,Yes,3+,Graduate,No,6783,0,130,360,1,Semiurban,Y
LP003596,Female,Yes,2,Graduate,No,1025,5500,216,360,1,Semiurban,Y
LP003597,Male,Yes,,Graduate,No,4281,0,100,360,1,Urban,Y
LP003598,Female,Yes,0,Not Graduate,,3588,0,110,360,1,Rural,Y
LP003599,Male,No,0,Graduate,No,11250,0,196,360,1,Urban,Y
LP003600,Female,Yes,2,Not Graduate,No,18165,0,125,360,1,Semiurban,N
LP003601,Male,No,0,Graduate,No,2550,2042,126,360,1,Semiurban,N
LP003602,Male,Yes,3+,Graduate,,6133,3906,324,360,0,Semiurban,N
LP003603,Male,No,2,Not Graduate,No,3617,0,107,360,1,Urban,Y
LP003604,Male,Yes,0,Graduate,Yes,2917,536,66,360,1,Rural,Y
LP003605,Female,Yes,2,Graduate,,6417,0,157,360,1,Urban,Y
LP003606,Male,Yes,0,Graduate,No,4608,2845,140,360,1,Semiurban,Y
LP003607,Male,Yes,1,Graduate,No,2138,0,99,360,1,Rural,N
LP003608,Male,Yes,1,Graduate,No,3652,0,95,360,1,Semiurban,Y
LP003609,Female,No,0,Graduate,No,2239,2524,128,360,0,Semiurban,N
LP003610,Male,No,0,Graduate,No,3017,663,102,360,,Semiurban,Y
LP003611,Male,Yes,3+,Graduate,No,2768,1950,155,360,0,Urban,N
LP003612,Male,Yes,2,Graduate,No,3358,0,80,360,1,Semiurban,Y
LP003613,Male,Yes,1,Graduate,No,2526,1783,145,360,1,Semiurban,Y
LP003614,Female,No,0,Graduate,No,5000,0,103,,1,Semiurban,Y
LP003615,Male,Yes,0,Not Graduate,No,2785,2016,110,360,1,Semiurban,Y
LP003616,Male,Yes,0,Graduate,No,6633,0,,360,1,Rural,N
LP003617,Male,No,2,Graduate,No,2492,2375,,360,1,Urban,N
LP003618,Female,Yes,0,Graduate,No,3333,3250,158,360,1,Semiurban,Y
LP003619,Female,No,3+,Graduate,Yes,2454,2333,181,480,1,Semiurban,Y
LP003620,Male,Yes,1,Graduate,No,3593,4266,132,360,1,Rural,Y
LP003621,Male,Yes,0,Graduate,Yes,5468,1032,26,360,1,Semiurban,Y
LP003622,Female,No,1,Graduate,No,2667,1625,84,180,1,Rural,Y
LP003623,Male,Yes,1,Graduate,No,10139,0,260,,1,Rural,Y
LP003624,Female,Yes,0,Graduate,Yes,3887,2669,162,360,1,Semiurban,Y
LP003625,Male,No,0,Graduate,No,4180,2306,182,360,1,Semiurban,Y
LP003626,Female,Yes,0,Graduate,No,3675,242,108,360,1,Rural,Y
LP003627,Male,Yes,0,Graduate,No,19484,0,600,360,,Urban,N
LP003628,Male,Yes,0,Graduate,Yes,5923,2054,211,360,,Urban,Y
LP003629,Male,Yes,0,Graduate,No,5800,0,132,360,1,Rural,Y
LP003630,Male,Yes,2,Not Graduate,No,8799,0,258,360,1,Semiurban,Y
LP003631,Female,No,1,Graduate,No,4467,0,120,360,1,Rural,Y
LP003632,Male,Yes,1,Graduate,No,3333,0,70,180,1,Urban,N
LP003633,Male,Yes,0,Graduate,Yes,3400,2500,123,60,1,Urban,Y
LP003634,Male,Yes,0,Graduate,No,2378,0,9,360,1,Rural,Y
LP003635,Female,No,1,Graduate,No,3166,2064,104,360,1,Semiurban,Y
LP003636,Male,No,0,Graduate,No,3417,1750,186,180,1,Urban,N
LP003637,Male,Yes,3+,Graduate,No,5116,1451,165,360,1,Urban,Y
LP003638,Male,No,0,Graduate,No,16666,0,275,180,1,Urban,Y
LP003639,Male,No,0,Graduate,No,6125,1625,187,480,1,Semiurban,Y
LP003640,Female,No,2,Graduate,No,6406,0,150,360,1,Urban,Y
LP003641,Male,No,1,Graduate,No,2873,1872,132,360,0,Semiurban,N
LP003642,Male,No,0,Graduate,Yes,16667,2250,86,360,1,Urban,N
LP003643,Male,Yes,0,Graduate,No,2947,1603,,360,1,Rural,Y
LP003644,Female,No,2,Not Graduate,No,4350,0,154,180,1,Semiurban,Y
LP003645,Female,Yes,0,Graduate,No,3095,0,113,360,0,Urban,N
LP003646,Male,Yes,0,Graduate,No,2083,3150,128,360,1,Rural,Y
LP003647,Male,No,3+,Graduate,No,10833,0,234,360,0,Rural,N
LP003648,Female,Yes,0,Graduate,No,8333,0,246,360,1,Urban,N
LP003649,Male,Yes,0,Graduate,,1958,2436,131,360,1,Rural,N
LP003650,Female,Yes,1,Graduate,No,3547,0,80,360,,Semiurban,N
LP003651,Male,Yes,,Not Graduate,No,18333,0,500,360,,Urban,Y
LP003652,Female,No,2,Graduate,No,4583,2083,160,360,1,Semiurban,Y
LP003653,Male,No,2,Graduate,No,2435,0,75,36,1,Semiurban,N
LP003654,Male,Yes,3+,Graduate,No,2699,2785,96,360,1,Rural,Y
LP003655,Male,Yes,2,Graduate,No,5333,1131,186,360,1,Semiurban,Y
LP003656,Male,Yes,0,Graduate,No,3691,0,110,360,1,Rural,Y
LP003657,Female,Yes,0,Graduate,No,17263,0,225,360,1,Semiurban,Y
LP003658,Male,No,1,Graduate,No,3597,2157,119,360,0,Urban,Y
LP003659,Male,Yes,0,Graduate,No,3326,913,105,360,1,Rural,N
LP003660,Male,Yes,2,Graduate,No,2600,1700,107,360,1,Urban,Y
LP003661,Female,Yes,0,Not Graduate,,4625,2857,111,360,1,Urban,Y
LP003662,Male,Yes,0,Graduate,No,2895,0,95,360,1,Urban,Y
LP003663,Male,No,1,Not Graduate,No,6283,4416,209,360,1,Rural,Y
LP003664,Male,Yes,1,Graduate,No,645,3683,113,360,1,Semiurban,Y
LP003665,Male,Yes,1,Not Graduate,Yes,3159,0,100,360,1,Semiurban,Y
LP003666,Female,No,0,Graduate,No,4865,5624,208,360,1,Semiurban,Y
LP003667,Male,No,0,Graduate,No,4050,5302,138,360,1,Semiurban,Y
LP003668,Male,No,0,Graduate,No,3814,1483,124,360,1,Urban,Y
LP003669,Male,No,2,Graduate,No,3510,4416,243,360,1,Semiurban,Y
LP003670,Female,Yes,0,Not Graduate,No,20833,6667,480,360,,Rural,Y
LP003671,Female,No,2,Graduate,No,3583,0,96,360,0,Urban,N
LP003672,Male,,3+,Graduate,No,2479,3013,188,360,1,Semiurban,Y
LP003673,Male,No,0,Graduate,No,13262,0,40,180,1,Urban,Y
LP003674,Female,Yes,0,Graduate,No,3598,1287,100,360,1,Urban,Y
LP003675,Male,No,0,Graduate,No,6065,2004,250,360,1,Rural,N
LP003676,Female,Yes,2,Graduate,Yes,3283,2035,148,360,1,Rural,Y
LP003677,Male,No,,Graduate,Yes,2130,6666,70,300,1,Semiurban,N
LP003678,Female,Yes,0,Graduate,No,5815,3666,311,360,1,Rural,Y
LP003679,Male,No,2,Graduate,Yes,3466,3428,150,360,1,Semiurban,Y
LP003680,Male,No,3+,Graduate,No,2031,1632,113,360,1,Rural,Y
LP003681,Male,Yes,0,Not Graduate,No,3074,1800,123,360,1,Rural,Y
LP003682,Male,Yes,3+,Graduate,No,4683,1915,185,360,0,Semiurban,N
LP003683,Female,Yes,0,Not Graduate,No,3400,0,95,360,1,Urban,Y
LP003684,Male,Yes,1,Graduate,No,2192,1742,45,480,0,Urban,N
LP003685,Male,Yes,0,Graduate,No,2500,0,55,360,1,Semiurban,Y
LP003686,Male,No,1,Graduate,No,5677,1424,100,360,1,Urban,Y
LP003687,Female,Yes,2,Graduate,No,7948,7166,480,360,1,Semiurban,Y
LP003688,Male,Yes,0,Not Graduate,No,4680,2087,,360,1,Urban,Y
LP003689,Male,Yes,0,Graduate,No,17500,0,400,480,1,Rural,N
LP003690,Male,Yes,3+,Graduate,Yes,3775,0,110,360,1,Urban,N
LP003691,Male,No,1,Not Graduate,No,5285,1430,161,360,0,Urban,N
LP003692,Female,Yes,2,Graduate,No,2679,1302,94,360,1,Semiurban,Y
LP003693,Male,Yes,0,Not Graduate,No,6783,0,130,360,1,Rural,Y
LP003694,Male,Yes,0,Not Graduate,No,1025,5500,216,360,1,Urban,Y
LP003695,Male,No,2,Not Graduate,No,4281,0,100,360,1,Rural,Y
LP003696,Female,Yes,0,Not Graduate,No,3588,0,110,360,1,Urban,N
LP003697,Female,Yes,0,Graduate,No,11250,0,196,360,1,Rural,Y
LP003698,Male,Yes,2,Not Graduate,No,18165,0,125,360,0,Urban,N
LP003699,Male,Yes,0,Graduate,No,2550,2042,126,360,1,Rural,N
LP003700,Female,No,0,Graduate,No,6133,3906,324,360,,Rural,Y
LP003701,Male,No,3+,Graduate,No,3617,0,107,360,1,Semiurban,Y
LP003702,Female,No,0,Graduate,No,2917,536,66,360,1,Semiurban,Y
LP003703,Male,Yes,1,Graduate,Yes,6417,0,157,360,1,Rural,Y
LP003704,Female,Yes,0,Not Graduate,Yes,4608,2845,140,84,,Rural,Y
LP003705,Male,Yes,0,Graduate,No,2138,0,99,360,1,Rural,N
LP003706,Male,Yes,3+,Not Graduate,No,3652,0,95,180,1,Urban,Y
LP003707,Male,Yes,0,Graduate,No,2239,2524,128,360,1,Semiurban,Y
LP003708,Male,Yes,2,Graduate,No,3017,663,102,360,,Urban,Y
LP003709,Female,Yes,0,Graduate,,2768,1950,155,360,,Semiurban,Y
LP003710,Male,No,1,Graduate,No,3358,0,80,360,1,Rural,N
LP003711,Male,No,1,Graduate,No,2526,1783,145,360,1,Semiurban,Y
LP003712,Male,Yes,3+,Graduate,No,5000,0,103,360,1,Semiurban,Y
LP003713,Female,Yes,0,Graduate,No,2785,2016,110,360,1,Rural,Y
LP003714,Male,Yes,2,Graduate,No,6633,0,,360,,Rural,Y
LP003715,Male,Yes,2,Graduate,No,2492,2375,,360,1,Rural,Y
LP003716,Male,Yes,2,Graduate,No,3333,3250,158,360,0,Rural,N
LP003717,Male,No,2,Not Graduate,Yes,2454,2333,181,360,0,Rural,Y
LP003718,Female,Yes,1,Graduate,No,3593,4266,132,360,1,Semiurban,Y
LP003719,Male,Yes,2,Graduate,No,5468,1032,26,360,1,Urban,N
LP003720,Male,Yes,0,Graduate,Yes,2667,1625,84,360,1,Urban,Y
LP003721,Male,Yes,3+,Graduate,No,10139,0,260,360,1,Urban,Y
LP003722,Female,Yes,0,Graduate,,3887,2669,162,360,1,Semiurban,Y
LP003723,Female,No,0,Not Graduate,No,4180,2306,182,360,1,Urban,Y
LP003724,Male,Yes,2,Graduate,No,3675,242,108,180,1,Urban,Y
LP003725,Male,Yes,1,Graduate,No,19484,0,600,180,1,Urban,Y
LP003726,Female,No,2,Graduate,No,5923,2054,211,,1,Semiurban,Y
LP003727,Male,No,1,Graduate,,5800,0,132,360,1,Rural,Y
LP003728,Female,Yes,2,Graduate,Yes,8799,0,258,360,1,Rural,Y
LP003729,Male,No,0,Graduate,No,4467,0,120,360,0,Urban,N
LP003730,Female,No,0,Graduate,No,3333,0,70,360,1,Semiurban,Y
LP003731,Male,Yes,1,Graduate,No,3400,2500,123,360,1,Rural,N
LP003732,Male,Yes,0,Not Graduate,No,2378,0,9,360,1,Rural,N
LP003733,Male,Yes,0,Graduate,No,3166,2064,104,360,1,Urban,Y
LP003734,Male,Yes,0,Graduate,Yes,3417,1750,186,360,1,Semiurban,Y
LP003735,Female,Yes,1,Not Graduate,No,5116,1451,165,360,1,Rural,Y
LP003736,Male,No,0,Graduate,Yes,16666,0,275,360,1,Semiurban,Y
LP003737,Male,No,0,Graduate,No,6125,1625,187,360,0,Rural,N
LP003738,Male,No,1,Not Graduate,No,6406,0,150,360,1,Urban,Y
LP003739,Female,Yes,0,Graduate,No,3159,461,108,360,,Semiurban,Y
LP003740,Male,Yes,0,Graduate,No,3087,2210,136,360,1,Rural,Y
LP003741,Male,Yes,0,Graduate,No,3229,2739,110,360,1,Semiurban,Y
LP003742,Male,Yes,2,Graduate,No,1782,2232,107,360,1,Rural,N
LP003743,Male,Yes,1,Graduate,Yes,3182,2917,161,360,1,Rural,Y
LP003744,Female,No,0,Not Graduate,No,6540,0,205,360,0,Rural,N
LP003745,Male,Yes,2,Graduate,No,1836,33837,90,360,1,Semiurban,Y
LP003746,Male,No,0,Graduate,Yes,3166,0,36,180,1,Urban,Y
LP003747,Male,No,0,Not Graduate,No,1880,0,61,360,1,Rural,Y
LP003748,Female,Yes,0,Graduate,No,2787,1917,146,360,1,Urban,N
LP003749,Female,Yes,1,Graduate,No,4283,3000,172,480,0,Urban,N
LP003750,Male,Yes,0,Graduate,No,2297,1522,104,360,1,Semiurban,Y
LP003751,Male,No,1,Graduate,No,2165,0,70,360,1,Semiurban,N
LP003752,Female,Yes,2,Graduate,,4750,0,94,360,1,Semiurban,Y
LP003753,Male,Yes,0,Graduate,No,2726,0,106,360,1,Urban,Y
LP003754,Female,Yes,0,Graduate,No,3000,3416,56,300,,Urban,Y
LP003755,Male,No,3+,Graduate,No,6000,0,205,360,1,Rural,Y
LP003756,Female,No,2,Graduate,No,9357,0,292,360,1,Rural,N
LP003757,Male,Yes,,Not Graduate,No,3859,3300,142,480,1,Semiurban,N
LP003758,Male,No,0,Graduate,No,16120,0,260,,0,Rural,N
LP003759,Male,Yes,0,Not Graduate,No,3833,0,110,360,1,Semiurban,Y
LP003760,Male,Yes,2,Graduate,,6383,1000,187,360,1,Rural,N
LP003761,Female,No,0,Not Graduate,No,2987,0,88,360,1,Semiurban,Y
LP003762,Male,Yes,3+,Graduate,No,9963,0,180,360,1,Semiurban,Y
LP003763,Male,Yes,2,Not Graduate,No,5780,0,192,300,1,Rural,Y
LP003764,Male,Yes,0,Not Graduate,No,416,41667,350,180,0,Urban,N
LP003765,Female,No,2,Graduate,,2894,2792,155,360,1,Urban,Y
LP003766,Male,No,0,Graduate,Yes,5703,0,128,180,1,Urban,Y
LP003767,Male,Yes,1,Graduate,No,3676,4301,172,360,1,Rural,Y
LP003768,Male,Yes,1,Not Graduate,No,12000,0,496,360,,Semiurban,Y
LP003769,Male,No,0,Not Graduate,No,2400,3800,,480,1,Urban,N
LP003770,Female,No,0,Graduate,,3400,2500,173,360,1,Urban,Y
LP003771,Male,No,3+,Graduate,,3987,1411,157,360,1,Semiurban,Y
LP003772,Male,No,2,Graduate,No,3232,1950,108,360,1,Semiurban,Y
LP003773,Male,Yes,1,Graduate,Yes,2900,0,71,360,1,Urban,Y
LP003774,Female,No,0,Graduate,No,4106,0,40,360,1,Urban,Y
LP003775,Female,Yes,0,Graduate,No,8072,240,253,360,1,Urban,N
LP003776,Male,Yes,0,Graduate,No,7583,0,187,180,1,Urban,Y
LP003777,Male,Yes,2,Graduate,No,4583,0,133,360,1,Semiurban,Y
LP003778,Female,No,0,Graduate,No,3510,0,76,360,0,Urban,N
LP003779,Male,No,3+,Graduate,No,4887,0,133,360,1,Urban,Y
LP003780,Female,Yes,1,Not Graduate,No,2600,3500,115,360,1,Rural,Y
LP003781,Male,Yes,0,Graduate,No,7660,0,104,360,1,Rural,Y
LP003782,Female,Yes,1,Graduate,No,5955,5625,315,360,1,Rural,Y
LP003783,Male,No,1,Graduate,No,2600,1911,116,360,,Urban,Y
LP003784,Male,No,0,Graduate,No,3365,1917,112,180,1,Semiurban,Y
LP003785,Male,No,0,Not Graduate,Yes,3717,2925,151,360,1,Urban,Y
LP003786,Male,Yes,0,Graduate,No,9560,0,191,360,,Semiurban,Y
LP003787,Female,Yes,0,Graduate,No,2799,2253,122,360,0,Urban,N
LP003788,Male,Yes,0,Graduate,No,4226,1040,110,360,1,Urban,Y
LP003789,Male,Yes,0,Graduate,No,1442,0,35,360,1,Rural,Y
LP003790,Male,Yes,2,Graduate,No,3750,2083,120,360,0,Semiurban,N
LP003791,Female,Yes,1,Not Graduate,No,4166,3369,201,360,1,Semiurban,Y
LP003792,Male,Yes,1,Graduate,No,3167,0,74,480,1,Semiurban,Y
LP003793,Male,No,0,Graduate,No,4692,0,106,360,1,Rural,Y
LP003794,Male,Yes,0,Graduate,No,3500,1667,114,360,1,Semiurban,Y
LP003795,Male,Yes,1,Graduate,Yes,12500,3000,320,180,1,Rural,Y
LP003796,Female,Yes,0,Graduate,No,2275,2067,,,1,Rural,Y
LP003797,Male,Yes,3+,Graduate,No,1828,1330,100,360,1,Semiurban,Y
LP003798,Male,Yes,0,Graduate,No,3667,1459,144,360,1,Semiurban,Y
LP003799,Male,Yes,0,Graduate,No,4166,7210,184,360,1,Rural,Y
LP003800,Female,No,2,Not Graduate,No,3748,1668,110,360,,Urban,N
LP003801,Female,Yes,1,Graduate,No,3600,0,80,360,,Urban,Y
LP003802,Male,Yes,0,Graduate,No,1800,1213,47,360,1,Rural,Y
LP003803,Male,No,0,Not Graduate,Yes,2400,0,75,360,1,Semiurban,Y
LP003804,Female,Yes,2,Graduate,No,3941,2336,134,360,1,Rural,Y
LP003805,Male,No,0,Graduate,No,4695,0,96,180,1,Urban,N
LP003806,Female,Yes,0,Graduate,No,3410,0,88,60,1,Urban,Y
LP003807,Male,Yes,3+,Not Graduate,No,5649,0,44,360,1,Rural,Y
LP003808,Female,Yes,0,Graduate,No,5821,0,144,360,1,Semiurban,Y
LP003809,Male,Yes,0,Not Graduate,Yes,2645,3440,120,180,1,Urban,N
LP003810,Male,Yes,1,Graduate,No,4000,2275,144,360,1,Urban,Y
LP003811,Male,Yes,,Graduate,No,1928,1644,100,180,1,Urban,Y
LP003812,Male,Yes,2,Not Graduate,Yes,3086,0,120,480,1,Semiurban,Y
LP003813,Female,Yes,2,Graduate,No,4230,0,112,360,1,Urban,Y
LP003814,Male,No,3+,Not Graduate,No,4616,0,134,360,0,Semiurban,N
LP003815,Male,Yes,2,Graduate,Yes,11500,0,286,360,1,Urban,N
LP003816,Male,No,0,Graduate,No,2708,1167,97,360,1,Rural,Y
LP003817,Female,Yes,0,Graduate,No,2132,1591,96,180,1,Semiurban,Y
LP003818,Male,No,1,Graduate,Yes,3366,2200,135,360,0,Urban,N
LP003819,Male,Yes,0,Graduate,No,8080,2250,180,360,1,Rural,Y
LP003820,Male,Yes,2,Not Graduate,Yes,3357,2859,144,360,0,Rural,N
LP003821,Male,Yes,0,Graduate,No,2500,3796,120,360,1,Urban,N
LP003822,Female,Yes,0,Graduate,Yes,3029,0,99,360,1,Rural,N
LP003823,Male,Yes,1,Graduate,No,2609,3449,165,360,,Semiurban,N
LP003824,Male,No,1,Graduate,No,4945,0,,360,,Urban,Y
LP003825,Male,No,1,Graduate,No,4166,0,116,360,1,Semiurban,Y
LP003826,Female,Yes,0,Graduate,No,5726,4595,258,36,1,Semiurban,N
LP003827,Female,Yes,0,Not Graduate,No,3200,2254,126,360,1,Rural,Y
LP003828,Male,Yes,0,Graduate,No,10750,0,312,360,1,Semiurban,Y
LP003829,Male,No,2,Graduate,No,7100,0,125,360,1,Rural,Y
LP003830,Female,Yes,0,Graduate,No,4300,0,136,360,1,Semiurban,Y
LP003831,Male,Yes,2,Graduate,No,3208,3066,172,360,0,Urban,Y
LP003832,Female,No,3+,Graduate,No,1875,1875,97,360,1,Rural,N
LP003833,Male,Yes,0,Not Graduate,No,3500,0,81,360,1,Urban,Y
LP003834,Female,No,0,Graduate,No,4755,0,95,360,1,Urban,Y
LP003835,Male,Yes,0,Not Graduate,No,5266,1774,187,360,1,Urban,Y
LP003836,Male,Yes,2,Graduate,,3750,0,113,360,1,Rural,Y
LP003837,Male,No,,Graduate,No,3750,4750,176,360,1,Semiurban,Y
LP003838,Male,Yes,0,Graduate,No,1000,3022,110,360,1,Semiurban,Y
LP003839,Female,Yes,2,Not Graduate,No,3167,4000,180,360,1,Semiurban,Y
LP003840,Male,No,3+,Graduate,No,3333,2166,130,360,1,Semiurban,Y
LP003841,Male,Yes,0,Not Graduate,No,3846,0,111,360,1,Urban,Y
